ID,meanAGB,100Y,AGBeq,c,t
28,167.5084574,166.8266439,166.8924941,3.177893599,11.1187624
29,136.0092429,133.6727973,133.6789649,3.338389936,8.937054439
34,156.0502643,149.5976015,149.9814973,2.004718716,15.00880035
35,161.9178727,155.148608,155.9741664,1.840088249,17.0940506
36,110.9599302,104.4063653,104.4070882,3.135338199,7.678634607
37,84.67546013,83.14729035,83.15464186,0.948018235,10.77566308
39,147.8246899,144.5976635,144.6177977,5.259730598,9.488159496
40,153.4671194,143.7751515,144.2606853,2.664567479,14.98550005
41,107.7354644,101.989085,101.9988422,3.734399449,9.45871598
42,70.04378328,68.6510013,68.69689594,1.287358137,13.22116776
47,119.2079986,115.1565537,115.1576402,6.855715842,7.409513896
48,93.2562248,91.74689557,91.74792838,4.213271506,7.792559376
49,54.25786073,54.47705486,54.48388385,1.428282955,10.70556369
50,53.85560616,54.00227474,54.00793758,1.341872094,10.57416293
51,35.30356814,34.76402755,35.29927482,1.000000008,23.87267905
56,161.7456952,146.961481,148.5329617,1.855633308,19.36271196
57,104.6858728,103.9137651,103.9158727,4.40372776,8.137880035
58,52.80362342,53.09491203,53.10542495,1.625588031,11.09476392
64,125.9429473,124.424176,124.4241792,0.931914369,5.746256948
75,120.8693887,117.7968717,117.804396,1.374155439,10.02358468
79,166.2639764,163.1406494,163.1685681,8.593986695,9.238533817
84,180.3164311,173.2069671,175.6686851,1.078867195,23.02483095
85,85.60587861,85.55272472,85.5528562,1.014688955,7.462506716
88,150.6732168,147.1110563,149.4212544,2.389993697,19.8562241
91,158.2774338,147.048556,150.1680571,0.996483291,25.83581458
94,115.8967021,110.8103626,110.817673,7.895838668,8.552379534
95,108.4455838,108.4726261,108.472642,32.72475062,5.202851018
99,148.4973013,133.3245987,135.527707,0.923694868,24.74874818
101,99.89267956,101.9026027,102.1653982,0.825931131,17.325019
104,129.8695824,129.8851539,129.8851546,1.000000003,5.267341051
108,82.19809626,83.93228733,83.937859,0.802530235,10.6381185
109,94.56737099,98.39945059,98.48665479,0.740254066,14.86145245
110,141.7060243,138.3877243,138.3905261,0.904111683,9.339878463
111,128.1090306,128.1250705,128.1251418,1.000000002,6.943641645
113,121.8764985,121.8610582,121.8613565,1,7.739872063
118,127.0822569,127.0789546,127.0794797,1.000000002,8.066667014
119,128.0158011,128.0360322,128.0363457,1,7.739872068
127,123.1710533,123.1676307,123.1690412,1,8.789346896
128,132.2784045,131.8909808,131.8946142,0.986386522,9.536654958
129,116.0909883,116.0911715,116.0915563,1,7.92576421
130,105.4330416,105.4351435,105.4358654,1,8.409266409
134,123.0257451,123.0266932,123.026821,1.001967961,7.256958206
135,146.2445258,143.6086751,143.8820306,0.940009884,16.11818731
136,130.0002709,129.8075548,129.8082961,0.987700552,8.29133964
137,115.5980532,115.6073813,115.6085891,1,8.71897518
141,126.7316883,125.7227632,125.7271585,0.955691143,9.788559423
142,112.2378678,112.2197318,112.2199385,0.998893826,7.573803128
143,108.085761,108.0606279,108.0619084,0.99874792,8.816866351
146,123.8241748,123.7004557,123.700599,0.987750273,7.32292089
147,123.7805376,123.3511557,123.3520384,0.97387324,8.459510826
148,111.6741039,111.6183323,111.618417,0.995518654,7.0990757
149,100.1825997,100.0398568,100.0416191,0.991753483,9.142076034
150,75.90437014,76.97644705,77.20788507,2.357183081,15.00026675
151,124.0747275,121.2923092,121.3002672,0.885794863,10.51459851
152,109.0849756,109.0749711,109.0752547,0.999019308,7.776565137
153,114.8366758,114.7583732,114.7584689,0.993150888,7.147853436
155,125.4513999,125.060688,125.0610125,0.97072662,7.792723808
156,137.7131676,135.5283598,135.6327018,0.935286587,14.0782474
157,107.8518034,107.0585523,107.1552413,0.998848401,14.26659255
158,106.6301387,107.959826,108.1433669,1.648502514,14.53845816
159,109.0428184,111.1787895,111.4348858,3.05345593,13.90599534
160,125.1089506,124.6488383,124.6495765,0.973800976,8.32622296
161,123.4379253,122.552985,122.5540702,0.9678649,8.619321814
162,148.7502116,147.1613537,147.2974638,0.961251907,14.39419489
163,118.5986788,118.5435633,118.5443801,1.000347645,8.413399059
164,153.9231895,151.4988833,151.7487041,0.946203798,15.73814955
165,124.3685912,123.724035,123.72996,0.972758411,10.08159356
166,133.6212866,131.1910666,131.541916,0.94637456,17.03089379
167,123.6375039,120.7630131,121.4383631,0.950744348,19.44932997
168,144.1523307,143.7545231,144.9433714,1.504617366,19.19195259
169,126.4769469,125.5816796,127.8175213,1.609197035,22.13178309
172,123.8088469,122.994219,123.0387651,0.987441735,12.64047695
173,135.7588921,133.5626764,133.6524555,0.952464098,13.77987523
174,123.545871,123.5234524,123.5240175,0.99824852,8.134598111
175,123.3372711,123.3372415,123.3375055,0.999931957,7.660152475
176,120.4871697,120.469735,120.4702031,0.998852333,8.02757935
177,120.8246715,120.610376,120.6129275,0.988124692,9.300840225
178,137.0516333,136.0280546,136.1626937,0.974488377,14.50709683
179,116.4738409,116.297883,116.3010156,0.991862314,9.511234964
180,105.2289921,104.946381,104.9492561,0.988100807,9.529996204
181,111.880697,110.0972846,110.1917528,0.956159274,14.25130325
187,132.7592794,132.2238359,132.2978761,1.022316248,13.31510259
188,141.3730254,140.5685825,140.7028662,0.986213955,14.40802638
189,123.3795982,123.2197374,123.2202565,0.990743326,8.085382326
190,123.5226029,123.5217716,123.522009,1.000071199,7.597590007
191,115.6209623,115.617213,115.6176091,0.99965429,7.946681096
192,123.3875031,122.8146352,122.820559,0.974109357,10.08748902
193,121.2157739,121.0866375,121.0940295,0.993898302,10.31160157
194,112.7279808,112.6449295,112.6475795,0.999280749,9.383705547
195,123.7090683,122.8801597,123.1795863,1.005324096,16.59797087
196,126.7630949,125.2010453,126.074963,0.998796085,20.11892179
197,123.0167122,121.3414334,122.18842,1.012038346,20.0659776
201,133.0154407,131.9188598,133.4378413,1.323871019,21.03156602
203,132.0311454,131.5725259,131.6767149,0.993128177,14.01540535
204,129.5403078,129.0636099,129.1298493,1.000558739,13.19982631
205,113.6845542,113.542113,113.5448845,0.993530284,9.421454285
206,110.2257325,110.1881417,110.1896122,0.998336808,8.910494064
207,102.5339738,102.4786191,102.4797352,0.99647279,8.753476633
208,111.2130131,111.0207027,111.0264189,0.992154555,10.13546925
209,105.2954549,105.2901368,105.2952891,1.004605135,10.07080622
210,111.269946,111.0070149,111.0305176,0.990630595,11.83287361
211,104.7747282,104.4005954,104.4242963,0.986274108,11.9376138
212,119.0844625,117.1945884,117.7956663,0.980920658,19.01586017
213,150.5613155,145.0305706,150.2619999,0.99915289,29.78971404
214,127.6741677,121.4474738,122.6664874,0.919999843,22.08247042
219,135.3899993,134.8511215,134.9938231,0.993598776,14.60747499
220,120.250073,119.760618,119.7909097,0.982458075,12.09931005
221,95.67007445,95.56627665,95.56911079,0.991737358,9.599167626
222,96.30057157,96.05362238,96.05773461,0.987426173,9.954125935
223,100.4858501,100.3914149,100.3960399,0.995273543,10.01936751
224,102.5169671,102.5141859,102.5209062,1.000000011,10.38131576
225,101.8483162,101.8375733,101.8456317,0.999986469,10.58819123
226,97.40571899,97.2943102,97.31534964,0.997758338,11.85245698
227,105.938511,105.3216461,105.4715304,0.989283471,15.27751802
228,104.4888124,101.4316721,101.617736,0.930777902,16.0482306
229,150.3685582,142.7483011,149.2798012,0.997508617,31.98212355
232,102.2543078,103.7346605,103.7496206,4.736864573,9.61569194
234,106.4466095,102.0302203,103.2180355,1.267977742,21.27238525
235,100.447261,100.1677991,100.1973982,0.99059438,12.3187488
236,104.3582605,103.8370281,103.9523345,0.988220327,14.72265824
237,87.49790333,87.47149217,87.50089941,1,12.5028703
238,82.15262549,82.14621101,82.15545194,0.999788889,10.99805748
239,80.98619899,80.67675996,80.68135906,0.985159163,10.24857984
240,85.64678581,85.64976626,85.65288576,1.000000009,9.784367114
241,87.93325026,87.9345983,87.94158897,1.000000002,10.59338566
242,94.51962703,94.49591888,94.51683574,1.000000005,11.88216075
243,94.71315714,94.68286064,94.71354393,1.000000006,12.4457148
244,98.45083655,97.78429018,97.78876439,0.976046576,10.03211363
245,105.5869423,101.8482066,102.1347221,0.926542094,17.24116852
246,139.5363424,134.1019065,138.7347036,0.99725298,29.44035303
247,149.3904568,148.6156295,149.104716,3.580048048,14.29785212
251,114.1607934,112.7743517,113.6605652,0.994536091,20.62469526
252,88.30566307,88.24333787,88.2725493,0.998791391,12.48063086
253,95.84887819,95.39449235,95.57303818,0.993421359,15.93319148
254,107.3933472,105.8438345,107.0706533,0.9969915,22.39105704
255,115.0135291,112.6128354,114.8862746,0.999291476,25.49753832
256,81.70786591,81.68224042,81.71188986,0.99984556,12.62409939
257,86.27167637,86.2395262,86.27044481,1.000000005,12.6041671
258,85.93993314,85.92639035,85.9389714,1,11.32605304
259,88.02179909,88.02546378,88.02792025,1,9.535901926
260,108.1006252,104.0818608,104.1066176,0.87647616,12.17694334
261,120.4850656,118.3633806,118.9742127,0.972586193,19.06899151
