ID,meanAGB,100Y,AGBeq,c,t
130,63.67866645,63.79631434,63.80666289,1.136603181,11.2933081
134,74.87188128,73.50304732,73.5113713,0.974298817,11.03750409
135,80.86437438,79.5739831,79.61878808,0.989655434,13.3827774
136,86.12915526,84.3278751,84.41634326,1.146812112,14.29022089
137,76.99056373,76.95675291,76.95677634,3.156956306,6.190236949
141,84.46272226,83.87795694,83.91924773,1.015695459,13.10179714
142,64.47763032,64.51961885,64.52294043,1.195472387,9.947405713
143,52.97991294,53.01567997,53.01576492,1.870291644,7.158086794
146,103.0755839,87.17530127,87.4086751,1.147126601,16.49403718
147,81.11116687,78.62730041,78.68888302,1.04144432,13.90149578
148,57.34128338,57.14192755,57.15651832,1.123591549,11.91941138
149,40.26892099,40.22886126,40.2529909,1.003490311,13.47167515
150,33.61543327,33.58511359,33.62305843,1,14.73441109
151,69.27847035,69.27913253,69.2934468,1,11.78571429
152,76.58453686,76.51898921,76.5744174,1,13.82947977
153,53.86637532,53.85475993,53.85475993,0.994800131,4.03515603
155,38.35593764,38.35820991,38.35959377,0.999999999,9.775280899
156,57.54374823,57.37300318,57.40987324,1.005078272,13.59501837
157,60.63486212,60.52189554,60.57124425,1.076789878,13.91474886
158,38.52243487,38.41817725,38.51586871,1.000000034,16.73076923
159,33.46388011,33.41556473,33.46751053,1.000000002,15.46042
160,99.28463863,97.65742784,99.28350707,1,24.3202033
161,76.40522145,76.37180255,76.40690788,1,13.01155676
162,69.91746332,69.89506724,69.91204457,0.99999414,12.01474211
163,72.38478611,72.38925828,72.39852807,1.000020502,11.15672835
164,65.67304508,65.71335313,65.71427692,1.131750378,8.852604661
165,71.94497052,71.96105993,71.96847375,1.073543168,10.80894246
166,79.68782112,78.12988122,78.17047492,1.144321024,12.99070235
167,79.7604231,77.00096064,77.04775952,1.320398569,13.01374785
168,58.64778706,55.37479284,55.40148073,1.199119687,12.78821507
169,37.26726618,37.11652662,37.26311363,1,18.05660377
172,108.606208,105.4417722,108.6188915,1,28.31360947
173,105.3312665,103.0837891,105.3357533,1,26.00543478
174,105.3821991,102.4125169,105.3843259,1,28.02342608
175,85.03412351,83.85852407,85.03684175,1,23.36996336
176,68.21630148,67.80023605,67.84637143,0.992189972,13.7257372
177,72.6648428,72.41290753,72.41785728,0.992424582,10.4348535
178,80.88799702,80.93722515,80.94053361,1.139018593,9.770251649
179,82.25759549,82.30315798,82.34715025,1.203659629,12.9533568
180,81.38916074,81.396879,81.45216859,1.238677384,13.31705915
181,90.04261149,89.477382,89.59080719,1.290869142,14.43618581
187,98.51338014,97.53535987,98.5228016,1,21.72531215
188,97.68613517,96.54780784,97.69915368,1,22.51764706
189,106.374032,102.6263174,106.4023335,1,29.95305165
190,91.04891542,87.51886163,91.05018272,1,30.77170418
191,66.49869973,66.31417322,66.5028482,0.999969784,17.05046119
192,78.97837681,78.39776604,78.49995708,0.992208879,15.06888094
193,93.60167556,92.43389555,92.53593079,1.121400746,14.44136564
194,96.77733341,94.68001692,94.70877806,1.537172949,11.72411466
195,91.85771796,89.25040029,89.27907869,1.561031536,11.78041188
196,105.0402047,97.87033872,98.36460727,1.288828632,18.02929986
197,99.65283151,91.36393991,91.80029207,1.170633965,18.16161067
201,32.41632078,32.34537103,32.41547838,1.000000007,16.2962963
203,97.08796376,96.15381038,97.08702945,1,21.52980877
204,96.98566387,95.61118906,96.99071747,1,23.51351351
205,96.60568263,89.80609107,96.6414201,1,37.75147929
206,97.54098651,92.47611078,97.54518351,1,33.81625442
207,68.57865922,68.50999903,68.57898927,1,14.48902346
208,77.67131495,77.07251112,77.21999327,0.993060187,15.99040779
209,87.15079357,86.55256119,86.67304753,1.024470987,15.14572837
210,87.01304914,86.4693186,87.02002267,1,19.75232198
211,91.72858647,90.84060274,91.73631976,1,21.6027088
212,90.34412839,89.56415529,90.34230596,1,21.03296703
213,87.8780301,87.75241993,87.88461816,1,15.38585209
214,97.23777681,97.03425881,97.03535443,1.620154134,8.421741562
219,92.04146998,90.81041925,92.05306784,1,23.22815534
220,85.9539122,81.1187171,85.97613263,1,34.8
221,92.43395418,88.7834766,92.44459763,1,30.97087379
222,78.66746256,78.45657647,78.66101253,0.999885949,16.79956882
223,78.26450302,78.08331727,78.2204754,1.000979331,15.75515174
224,87.99469069,87.21368253,88.00404717,1,21.2195122
225,86.42257994,82.6766283,86.43382938,0.999999997,31.89075651
226,65.32979271,64.80616375,65.32881038,1,20.71129707
227,60.11923328,60.52813312,60.55859686,1.505334142,12.49412762
228,72.38585933,72.27021631,72.38984439,1,15.61174551
229,53.46376322,53.43165388,53.47201153,1,13.90988372
232,33.16946424,32.23398429,33.17439357,1,28.06451613
234,32.43822828,32.36500242,32.43519493,1.000520287,16.29652553
235,57.20325636,57.14296857,57.20142207,1,14.52200303
236,64.55492812,63.16861384,64.56187091,1.001091694,26.06162669
237,60.68683285,60.46009044,60.758796,1.099895408,18.48360411
238,81.60763743,81.19670028,81.61359936,1,18.95049505
239,76.11047803,75.9295586,76.10898496,1,16.52849741
240,79.92636154,79.47035812,79.92896607,1,19.3772242
241,80.49206668,80.1870413,80.50403201,1,18.05970149
242,80.76563905,80.35990974,80.75996994,1,18.84083045
243,80.19835274,79.96281597,80.20479453,1,17.23101266
244,85.17151069,83.1853809,85.18615213,1,26.65738161
245,74.94750544,72.94651932,74.95256568,1,27.61904762
246,44.35307485,43.96386773,44.35397246,1,21.12582779
247,34.44251133,33.90019704,34.44406783,0.999999996,24.10579349
251,56.99176459,56.90358467,56.9939146,1,15.51053485
252,84.62285245,81.41281358,84.62713929,1,30.57507987
253,72.0006764,71.43715881,72.00166974,1,20.62499999
254,74.29008658,74.16500996,74.29185136,1,15.69164265
255,69.68787919,69.58186839,69.69141703,1,15.49075391
256,77.00554485,76.70328271,77.00650163,1,18.05970149
257,80.11770743,79.74507878,80.1206963,1,18.64726027
258,78.98773221,78.58162895,78.99131255,1,19.0052356
259,81.35415831,81.12154831,81.36034334,1,17.1496063
260,81.62980835,81.24099851,81.64919486,1,18.87348354
261,81.58805403,81.31317851,81.60096344,1,17.70731707
262,69.838772,69.59435594,69.84294575,1,17.73615635
263,44.6772832,44.50059778,44.67681197,1.001032579,18.06182299
265,39.31119148,38.30287066,39.26885284,1.008765441,26.92760574
267,69.3387607,69.08850768,69.33988141,1,17.79411765
268,70.52370477,70.23654779,70.52463354,1,18.18030049
269,72.7756153,72.32154937,72.78354591,1,19.76406534
270,72.20863869,71.5388718,72.21296067,1,21.39489192
271,71.89196911,70.93817396,71.88946123,1,23.12101911
272,76.0919111,75.46584343,76.10211511,1,20.90211132
273,79.57244129,79.11498018,79.58436515,1,19.48121646
274,81.40494381,80.95989309,81.40396045,1,19.18942731
275,87.01309654,86.78694084,87.0115136,1,16.77966102
276,86.22159266,86.05343223,86.22238294,1,16.03829161
277,84.9177558,84.75797961,84.91985664,1,15.96774194
278,80.15936773,79.92562567,80.17198853,1,17.28571429
279,65.62331607,65.1638926,65.62900452,1,20.20408162
282,62.95556632,58.6988245,59.97512791,1.197002991,24.82610139
284,76.45498597,76.37641303,76.45927274,1,14.64694014
285,78.40715581,78.2228014,78.40997888,1,16.56273764
286,80.47057875,80.18442369,80.46821371,1,17.70731707
287,79.51910359,79.17168066,79.52127823,1,18.42639594
288,72.2190792,71.65488985,72.22112133,1,20.62499999
289,74.31945883,73.20053427,74.32410998,1,23.85542169
290,74.36292396,73.47397163,74.36345511,1,22.59336099
291,73.7755267,73.55190734,73.77244498,1,17.20379147
292,78.06809069,77.8565928,78.073457,1,16.98907956
293,84.94522368,84.83961182,84.94771916,1,14.99999999
294,88.66136539,88.55581593,88.6676259,1,14.97936726
295,86.63935131,86.54641986,86.63902707,1,14.61744966
296,83.57660196,83.35968507,83.58348135,1,16.88372093
297,73.16845859,72.94101898,73.17215224,1,17.36842105
298,71.71177828,71.38515536,71.71830792,1,18.61538462
302,86.73518488,86.65796722,86.73512256,1,14.23529412
303,89.1483146,89.06213256,89.15149269,1,14.48138298
304,91.5737049,91.44467344,91.57479088,1,15.25210084
305,84.9125028,84.7979736,84.91059252,1,15.09355509
306,77.07940288,76.83466212,77.08495603,1,17.45192308
307,74.9376797,74.28181086,74.95005305,1,21.18677041
308,74.81426899,74.1400172,74.81319246,1,21.22807016
309,74.47588463,74.28712135,74.48023609,1,16.7925983
310,77.48712155,77.30418354,77.49001619,1,16.57534247
311,80.9013821,80.79635715,80.90415606,1,15.10402219
312,83.80234198,83.69543746,83.80608227,1,15.08310249
313,83.92791133,83.83788662,83.93268271,1,14.73612991
314,80.27223831,80.14457098,80.27668753,1,15.6017192
315,74.70104726,74.41486346,74.69838632,1,17.94069193
316,67.68284986,67.31691397,67.6368103,1.004499235,18.66232488
318,74.64716841,74.24841212,74.65006556,1,19.13884007
319,75.48777072,74.94062873,75.50084215,1,20.39325843
320,85.11211236,84.97063664,85.11662837,1,15.70295602
321,90.36700053,90.28997641,90.36963003,1,14.21671018
322,92.59328934,92.50501311,92.58587422,1,14.19817471
323,89.66975423,89.58598614,89.67587187,1,14.48138298
324,85.31097037,85.17533614,85.32235419,1,15.71428571
325,79.69393081,79.32452771,79.6947331,1,18.61538462
326,78.58206043,78.07466367,78.58271615,1,19.83606557
327,75.21908923,74.99281066,75.22396861,1,17.28571429
328,75.2930142,75.10792181,75.29524687,1,16.67687596
329,76.51653785,76.39624726,76.51763569,1,15.51282051
330,80.13192569,80.02520678,80.1329631,1,15.125
331,80.57017351,80.46832734,80.57181167,1,15.02068965
332,77.39858331,77.22626219,77.39403269,1,16.30239521
333,71.72433758,71.4490777,71.7263661,1,18
334,75.7705835,73.81738597,74.58025493,1.134394313,21.24028117
335,108.4505924,84.6099587,89.57872852,1.14784315,33.04487483
339,68.56047575,68.20232817,68.57127478,1,19.13884007
340,70.69345775,70.0944263,70.69645826,1,20.98265896
341,75.61826975,74.75185677,75.61975245,1,22.38437821
342,80.00735816,79.85599289,80.01134013,1,16.01470588
343,88.29542999,88.19530984,88.30215151,1,14.88721804
344,91.75364656,91.64809924,91.75268345,1,14.75609756
345,85.50259594,85.38307991,85.50912447,1,15.33802817
346,81.42616167,81.24232516,81.43583534,1,16.55015198
347,79.71033327,79.49607671,79.71447016,1,16.94941634
348,79.11404459,78.90359761,79.11156554,1,16.83153014
349,79.80084309,79.56543707,79.80181848,1,17.17665615
350,76.32086306,75.91089227,76.32919239,1,19.20634921
351,77.12879689,76.63795792,77.14129214,1,19.87226277
352,76.82956744,76.39187736,76.83681047,1,19.41176471
353,75.52741064,75.23681867,75.52612777,1,17.97029703
354,70.03216335,69.91936167,70.03462219,1,15.6017192
